hour,0,1,2,3,4
0,0.11689102564102566,0.09490384615384614,0.1827423076923077,0.4866923076923077,0.256
1,0.09904273504273503,0.09117307692307691,0.15075384615384615,0.34065384615384614,0.19844230769230767
2,0.09355128205128205,0.11398076923076922,0.12326153846153846,0.32446153846153847,0.20113461538461538
3,0.0904423076923077,0.09474999999999999,0.11231923076923075,0.1689423076923077,0.18765384615384617
4,0.08304273504273504,0.07700000000000001,0.1075923076923077,0.16875,0.18678846153846157
5,0.08505555555555555,0.19817307692307692,0.11106153846153846,0.21,0.21215384615384617
6,0.12626923076923077,0.4408846153846154,0.1941,0.2557307692307692,0.32117307692307695
7,0.16641452991452993,0.6444615384615384,0.27890000000000004,0.2638846153846154,0.2630961538461538
8,0.17620299145299145,0.29723076923076924,0.24163076923076923,0.2908269230769231,0.41394230769230766
9,0.1810854700854701,0.1355,0.2430576923076923,0.31432692307692306,0.35175576923076624
10,0.19,0.1621923076923077,0.2138807692307692,0.34609615384615383,0.44512115384615075
11,0.19300213675213673,0.16573076923076924,0.2797,0.3750961538461538,0.5903153846153806
12,0.2212051282051282,0.23092307692307695,0.43149615384615386,0.41755769230769235,0.607199999999996
13,0.25130128205128205,0.13063461538461538,0.5110461538461538,0.44673076923076926,0.49421923076922675
14,0.2772905982905983,0.14036538461538461,0.4736076923076923,0.3654038461538462,0.5470615384615365
15,0.2378696581196581,0.13692307692307693,0.36062692307692307,0.2693269230769231,0.4248884615384595
16,0.20780555555555555,0.15553846153846151,0.3235846153846154,0.31288461538461537,0.4884461538461518
17,0.1867136752136752,0.20473076923076924,0.3270384615384615,0.3480192307692308,0.6716923076923076
18,0.1885363247863248,0.28086538461538463,0.34403076923076925,0.2785192307692308,0.67
19,0.23455128205128206,0.6018653846153846,0.3835,0.22559615384615384,0.6675
20,0.2607200854700855,0.6242692307692307,0.5034346153846154,0.20776923076923076,0.5034807692307692
21,0.20819658119658122,0.5285384615384616,0.48906153846153844,0.30575,0.36625
22,0.18219871794871795,0.4008846153846154,0.3579423076923077,0.38311538461538464,0.3093461538461538
23,0.1474102564102564,0.21894230769230769,0.23686538461538462,0.37619230769230766,0.3007692307692308
total_mean_consumption,4.204799145299145,6.170461538461539,6.981234615384615,7.482326923076924,9.678430769230744
